variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"p[18,33]",0.00760600826577,0.00397341,0.01039860931927603,0.0052281079473,4.07696e-5,0.028398524999999994,1.0374227333394541,82.13264256517664,16.697607032572737
"p[19,33]",0,0,0,0,0,0,NA,NA,NA
"p[20,33]",0,0,0,0,0,0,NA,NA,NA
"p[21,33]",0,0,0,0,0,0,NA,NA,NA
"p[22,33]",0.007952927879725,0.003759455,0.010987128107798496,0.0050224913424,6.29405e-5,0.029331219999999988,1.037315967777577,81.39884529363927,17.405088163166894
"p[23,33]",0.012640101082662501,0.007207125,0.015136849113358825,0.009021435675,8.43528e-5,0.039729804999999944,1.0464968542683135,73.30865245962619,15.98521516728954
"p[24,33]",0.00315714585976175,0.00117481,0.005640255636879984,0.00165509962044,1.67671e-5,0.012222449999999989,1.030974307702405,95.01374029963372,19.532999409906857
"p[25,33]",0.00581851391972,0.002835965,0.008716729005250706,0.0037994523482999996,2.23511e-5,0.022839954999999964,1.0363324231330069,82.12966706119907,16.44043055451516
"p[26,33]",0,0,0,0,0,0,NA,NA,NA
"p[27,33]",0,0,0,0,0,0,NA,NA,NA
"p[28,33]",0,0,0,0,0,0,NA,NA,NA
"p[29,33]",0.006540282838742,0.002960315,0.009698849199819564,0.0039578110782,5.33584e-5,0.024152344999999992,1.0337575810062622,86.47803461279344,18.18682649336357
"p[30,33]",0.0116618869489325,0.00624597,0.014520572237205312,0.007915208511000001,6.7903e-5,0.037367669999999985,1.0454815224810663,72.02187689024487,15.90435496498062
"p[31,33]",0.00330995189678875,0.001160965,0.005742634541724701,0.0016335475831499996,1.72944e-5,0.012352024999999985,1.0357389517888196,87.33773816282648,20.927239746503886
"p[32,33]",0.0062604120230975,0.00280715,0.009224179010243867,0.003799807431,2.26237e-5,0.02391133999999999,1.0390063893250985,77.53255903382488,16.28343876968293
"p[33,33]",0,0,0,0,0,0,NA,NA,NA
"p[34,33]",0,0,0,0,0,0,NA,NA,NA
"p[35,33]",0,0,0,0,0,0,NA,NA,NA
"p[36,33]",0.009926014971295,0.004534435,0.013456147964199876,0.0060287356689,8.26706e-5,0.034399934999999944,1.048571004428758,73.6648203551084,17.106933445462662
"p[37,33]",0.019165922383575,0.01020165,0.022852521847308082,0.012822940682999998,1.12253e-4,0.0617267,1.068875132775739,59.990623369507304,16.12324796907105
"p[38,33]",0.00632929292656225,0.002067455,0.01013430955545062,0.0029081072979000003,3.06396e-5,0.0241194,1.0525406897786256,70.20211079499533,21.083511787838695
"p[39,33]",0.01312326999827175,0.005178795,0.0184745672209852,0.007098154322699999,4.5765e-5,0.0494152,1.0590672568163382,59.87232719018586,17.22244986611902
"p[40,33]",0,0,0,0,0,0,NA,NA,NA
"p[41,33]",0,0,0,0,0,0,NA,NA,NA
"p[42,33]",0,0,0,0,0,0,NA,NA,NA
"p[43,33]",0.0175253989474825,0.0070176249999999996,0.02423250773793269,0.0094677775940999985,1.18092e-4,0.06761687999999998,1.0766364018358485,59.75031752776238,17.981376887861604
"p[44,33]",0.0341672760078,0.0148377,0.046705152072321204,0.019295690589,1.64924e-4,0.166406,1.0991969053104598,46.979161843297064,16.360097145591197
"p[45,33]",0.010056947823054,0.002802875,0.01668392250554474,0.0039843763050000005,4.2804e-5,0.0429698,1.069165588857723,60.193595156497096,22.69407157347311
"p[46,33]",0.01930742808509775,0.006598205,0.028878595934656782,0.009162379785299999,6.20746e-5,0.0900587,1.072142541789623,53.54445770955321,17.43918490869383
"p[47,33]",0,0,0,0,0,0,NA,NA,NA
"p[48,33]",0,0,0,0,0,0,NA,NA,NA
"p[49,33]",0,0,0,0,0,0,NA,NA,NA
"p[50,33]",0.0175253989474825,0.0070176249999999996,0.02423250773793269,0.0094677775940999985,1.18092e-4,0.06761687999999998,1.0766364018358485,59.75031752776238,17.981376887861604
"p[51,33]",0.0341672760078,0.0148377,0.046705152072321204,0.019295690589,1.64924e-4,0.166406,1.0991969053104598,46.979161843297064,16.360097145591197
"p[52,33]",0.010056947823054,0.002802875,0.01668392250554474,0.0039843763050000005,4.2804e-5,0.0429698,1.069165588857723,60.193595156497096,22.69407157347311
"p[53,33]",0.01930742808509775,0.006598205,0.028878595934656782,0.009162379785299999,6.20746e-5,0.0900587,1.072142541789623,53.54445770955321,17.43918490869383
"p[54,33]",0,0,0,0,0,0,NA,NA,NA
"p[55,33]",0,0,0,0,0,0,NA,NA,NA
"p[56,33]",0,0,0,0,0,0,NA,NA,NA
"p[1,34]",0.1052912800846,0.0814319,0.09117792018502056,0.07718578686,0.009481296500000002,0.2901686499999999,1.0378277128687774,121.6980385053665,2245.6183711065123
"p[2,34]",0.00719864975084775,0.0037074,0.010127827209258578,0.0041729763684,1.574565e-4,0.02718097999999999,1.02868940982342,1622.9929891129987,1874.766323392044
"p[3,34]",0.00541765481972,0.00258391,0.008750991737066944,0.0028576114244999997,1.0474045000000003e-4,0.021202624999999975,1.0479066266734915,1537.472583852694,1239.4633946796748
"p[4,34]",0,0,0,0,0,0,NA,NA,NA
"p[5,34]",0,0,0,0,0,0,NA,NA,NA
"p[6,34]",0,0,0,0,0,0,NA,NA,NA
"p[7,34]",0.01462009875518,0.009634115,0.016301854904304365,0.008896007715000001,8.15784e-4,0.04553845999999992,1.0326798725994375,1217.4282681088316,2591.365285604961
"p[8,34]",0.0096877700830985,0.005926365,0.012308661256773492,0.0063411765689999995,4.4187880000000004e-4,0.031756269999999975,1.0196541932278096,313.039901397169,2309.4493529053484
